Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Gym Jones Approved","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106930714/gym-jones-approved,2.9,-1,Sport,5.11b,1,72,37.73135,-83.63968
"Unknown Road","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109609246/unknown-road,2.0,-1,Sport,"5.11b PG13",1,45,37.73135,-83.63968
"Haggis, Neeps and Taties","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203363/haggis-neeps-and-taties,2.0,-1,Sport,5.11b,1,85,37.73135,-83.63968
Hematopoiesis,"The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113628311/hematopoiesis,2.5,-1,Sport,5.11b,1,100,37.73135,-83.63968
Renegade,"The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108612757/renegade,3.3,-1,Trad,5.11c,1,70,37.73135,-83.63968
"Flavor of the Week: McMoose Knuckle","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110973084/flavor-of-the-week-mcmoose-knuckle,3.0,-1,Sport,5.11c,1,80,37.73135,-83.63968
Hoosierheights.com,"The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203246/hoosierheightscom,2.3,-1,Sport,5.11c,1,80,37.73135,-83.63968
"The First Fast Draw","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203275/the-first-fast-draw,2.0,-1,"Trad, Sport",5.11c,1,75,37.73135,-83.63968
"Bangers and Mash","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203346/bangers-and-mash,3.3,-1,Sport,5.11+,1,70,37.73135,-83.63968
"Sweet Tater","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203355/sweet-tater,3.0,-1,Sport,5.11d,1,70,37.73135,-83.63968
"The Last Slow Draw","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203262/the-last-slow-draw,3.0,-1,Sport,5.11d,1,70,37.73135,-83.63968
"Crescent Moon","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106969859/crescent-moon,2.0,-1,Sport,5.10a,1,35,37.7275,-83.6278
"Beta Spewer","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106792065/beta-spewer,2.6,-1,Sport,5.10b,1,20,37.7275,-83.6278
BDSM,"Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108319711/bdsm,1.5,-1,Trad,5.10b,1,25,37.7275,-83.6278
"Creeping Elegance","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107239404/creeping-elegance,2.5,-1,Sport,5.11a,1,45,37.7275,-83.6278
"Smear Tactics","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107239431/smear-tactics,2.3,-1,Sport,5.11b,1,50,37.7275,-83.6278
"Night Foxx","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107239443/night-foxx,2.8,-1,Sport,5.11d,1,60,37.7275,-83.6278
"Sheet Rock","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107239454/sheet-rock,2.0,-1,Sport,5.11d,1,65,37.7275,-83.6278
"Black Powder","Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107143575/black-powder,2.7,-1,Sport,5.10a,1,85,37.73468,-83.63843
"Night Moves","Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107143145/night-moves,2.8,-1,Sport,5.11b,1,60,37.73468,-83.63843
"Lip Service","Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106935993/lip-service,3.5,-1,Sport,5.11c,1,80,37.73468,-83.63843
"Battery Life","Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107131332/battery-life,2.8,-1,Sport,5.11c,1,60,37.73468,-83.63843
Thrillbillies,"Slab City > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107250835/thrillbillies,2.9,-1,Sport,5.10b,1,90,37.734,-83.64101
"Return to Balance","Slab City > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106773969/return-to-balance,3.1,-1,Sport,5.11a,1,50,37.734,-83.64101
"Strip the Willows","Slab City > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107250830/strip-the-willows,3.0,-1,Sport,5.11b,1,80,37.734,-83.64101
"The Middle Path","Slab City > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114369491/the-middle-path,3.0,-1,TR,5.11,1,60,37.734,-83.64101
"Sacred Stones","Slab City > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107250825/sacred-stones,2.4,-1,Sport,5.11c,1,65,37.734,-83.64101
Sacriledge,"The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937622/sacriledge,2.6,-1,Sport,5.10d,1,60,37.73348,-83.63984
"Bathtub Mary","The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106862482/bathtub-mary,3.7,-1,Sport,5.11a,1,70,37.73348,-83.63984
Picador,"The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107156609/picador,2.9,-1,Sport,5.11b,1,55,37.73348,-83.63984
Moonshine,"Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106915629/moonshine,2.5,-1,Sport,5.10a,1,60,37.7351,-83.6371
"Primordial Dissonance","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114369552/primordial-dissonance,2.0,-1,Trad,5.10,1,80,37.7351,-83.6371
"Revenge of the Sith","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108360900/revenge-of-the-sith,2.6,-1,Trad,5.10,1,20,37.7351,-83.6371
Sunbeam,"Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106915637/sunbeam,2.6,-1,Sport,5.10c,1,65,37.7351,-83.6371
"Out of the Dark","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107506355/out-of-the-dark,2.7,-1,Sport,5.10c,1,65,37.7351,-83.6371
"Universal Gravitation","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108144702/universal-gravitation,1.4,-1,Sport,5.10d,1,40,37.7351,-83.6371
"Radical Evolution","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107885107/radical-evolution,2.6,-1,Sport,5.11a,1,45,37.7351,-83.6371
Predator,"Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106928325/predator,3.0,-1,Sport,5.11b,1,45,37.7351,-83.6371
"Morning Sun","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108061908/morning-sun,2.5,-1,Sport,5.11b,1,50,37.7351,-83.6371
Prey,"Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108061921/prey,2.5,-1,Sport,5.11b,1,55,37.7351,-83.6371
"The Short, Happy Life of Francis Macomber","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937694/the-short-happy-life-of-francis-macomber,2.1,-1,Sport,5.10b,1,45,37.73034,-83.64058
"100 Years of Solitude","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937689/100-years-of-solitude,3.1,-1,Sport,5.11a,1,55,37.73034,-83.64058
"American Psycho","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116603368/american-psycho,2.5,-1,Sport,5.11a,1,50,37.73034,-83.64058
"A Portrait of the Artist as a Young Man","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106949444/a-portrait-of-the-artist-as-a-young-man,2.9,-1,Sport,5.11b,1,69,37.73034,-83.64058
"Resuscitation of a Hanged Man","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107073651/resuscitation-of-a-hanged-man,2.4,-1,Sport,5.11b,1,65,37.73034,-83.64058
"No Country for Old Men","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107073684/no-country-for-old-men,3.0,-1,Sport,5.11b,1,65,37.73034,-83.64058
"Tea at the Palaz of Hoon","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107073717/tea-at-the-palaz-of-hoon,2.6,-1,Sport,5.11b,1,60,37.73034,-83.64058
"Who Pooped in the Park?","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107073580/who-pooped-in-the-park,2.3,-1,Sport,5.11c,1,55,37.73034,-83.64058
"The Unbearable Lightness of Being","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937702/the-unbearable-lightness-of-being,3.2,-1,Sport,5.11c,1,70,37.73034,-83.64058
"All The Pretty Horses","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107073669/all-the-pretty-horses,2.9,-1,Sport,5.11c,1,70,37.73034,-83.64058
"The Love Song of J. Alfred Prufrock","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107073698/the-love-song-of-j-alfred-prufrock,2.5,-1,Sport,5.11c,1,65,37.73034,-83.64058
"The Fury","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108952238/the-fury,3.5,-1,Sport,5.11c,1,70,37.73034,-83.64058
"The Sound","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116603324/the-sound,2.0,-1,Sport,5.11c,1,70,37.73034,-83.64058
"Everything That Rises Must Converge","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107073613/everything-that-rises-must-converge,3.4,-1,Sport,5.11d,1,60,37.73034,-83.64058
"Watering Hole","Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107321623/watering-hole,2.3,-1,Sport,5.10a,1,60,37.72435,-83.63078
Sabertooth,"Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107239363/sabertooth,2.3,-1,Sport,5.10c,1,55,37.72435,-83.63078
Sam,"Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107124331/sam,2.5,-1,Sport,5.10b,1,45,37.73064,-83.63911
"Much Ado About Nothing","Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107124355/much-ado-about-nothing,1.0,-1,Sport,5.11c,1,45,37.73064,-83.63911
"Retirement Day","Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108885357/retirement-day,2.3,-1,Sport,5.10b,1,35,37.7356,-83.64148
Bombardier,"Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203502/bombardier,2.1,-1,Sport,5.10b,1,50,37.7356,-83.64148
Thunderclinger,"Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107131365/thunderclinger,3.1,-1,Sport,5.10c,1,60,37.7356,-83.64148
"Golden Box","Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107333907/golden-box,2.0,-1,Sport,5.10d,1,40,37.7356,-83.64148
"Trundling Trolls","Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203497/trundling-trolls,1.2,-1,Sport,5.11a,1,40,37.7356,-83.64148
"Mum Mum","Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203517/mum-mum,2.6,-1,Sport,5.11a,1,70,37.7356,-83.64148
Buddhalicious,"Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203525/buddhalicious,3.2,-1,Sport,5.11b,1,60,37.7356,-83.64148
Renegade,"Coyote Cliff > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108339057/renegade,3.0,-1,Trad,5.11c,1,70,37.7356,-83.64148
"Fire and Rain","The Fire Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861083/fire-and-rain,2.0,-1,Sport,5.10a,1,70,37.735,-83.6426
Firestarter,"The Fire Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203553/firestarter,1.5,-1,Sport,5.11a,1,60,37.735,-83.6426
"Driller Instinct","The Fire Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203545/driller-instinct,3.0,-1,Sport,5.11d,1,35,37.735,-83.6426
"Waterfall Ballet","Shawnee Shelter > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107860429/waterfall-ballet,3.1,-1,Sport,5.10a,1,50,37.73488,-83.63457
Noo-Tha,"Shawnee Shelter > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108548047/noo-tha,2.7,-1,Sport,5.11c,1,90,37.73488,-83.63457
"Tecumseh's Curse","Shawnee Shelter > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107860419/tecumsehs-curse,3.1,-1,Sport,5.11+,1,60,37.73488,-83.63457
Baraka,"South Side > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113700305/baraka,3.0,-1,Trad,5.11b,1,25,37.72028,-83.62436
"Rest Assured","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105893133/rest-assured,2.4,-1,Sport,5.10a,1,60,37.72,-83.66294
Reanimator,"Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937715/reanimator,2.3,-1,Sport,5.10b,1,70,37.72,-83.66294
"Family Values","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105893136/family-values,2.4,-1,Sport,5.10c,1,70,37.72,-83.66294
"Stool Sample","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108060970/stool-sample,2.3,-1,Sport,5.10c,1,45,37.72,-83.66294
"Poopie Head","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107387489/poopie-head,2.4,-1,Sport,5.10c,1,42,37.72,-83.66294
"Pocket Pussy","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106290243/pocket-pussy,2.7,-1,Sport,5.10d,1,50,37.72,-83.66294
Bandolier,"Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105918062/bandolier,3.7,-1,Sport,5.11a,1,70,37.72,-83.66294
Receiver,"Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106309947/receiver,3.4,-1,Sport,5.11b,1,65,37.72,-83.66294
"Ode to Poopie Head","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113390957/ode-to-poopie-head,2.0,-1,Sport,5.11b,1,40,37.72,-83.66294
"Windy corner","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106166699/windy-corner,3.8,-1,Trad,5.11b,1,100,37.72,-83.66294
"Del Boy","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107368128/del-boy,2.3,-1,Sport,5.11b,1,70,37.72,-83.66294
Centerfire,"Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106290265/centerfire,3.8,-1,Sport,5.11c,1,80,37.72,-83.66294
"Sex Show","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106370678/sex-show,2.6,-1,Sport,5.11c,1,50,37.72,-83.66294
Recoil,"Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106957123/recoil,3.5,-1,Sport,5.11d,1,60,37.72,-83.66294
"Sport for Brains","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106957146/sport-for-brains,3.0,-1,Sport,5.11d,1,60,37.72,-83.66294
"Seek The Truth","Torrent Falls > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106290282/seek-the-truth,3.6,-1,Sport,5.11d,1,50,37.72,-83.66294
Chimp,"The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105918086/chimp,2.5,-1,Sport,5.10b,1,60,37.73387,-83.66162
"One Brick Shy","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105918096/one-brick-shy,2.7,-1,Sport,5.10c,1,80,37.73387,-83.66162
Armadillo,"The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105918082/armadillo,2.6,-1,Sport,5.10d,1,70,37.73387,-83.66162
"Jail Bird","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106129055/jail-bird,2.3,-1,Sport,5.10d,1,90,37.73387,-83.66162
Edgehog,"The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106127530/edgehog,3.0,-1,Sport,5.10d,1,60,37.73387,-83.66162
"Monkey in the Middle","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106127925/monkey-in-the-middle,3.5,-1,Sport,5.11a,1,80,37.73387,-83.66162
"Skin The Cat","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105918091/skin-the-cat,2.6,-1,Sport,5.11a,1,80,37.73387,-83.66162
Cannonball,"The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106309932/cannonball,2.6,-1,Sport,5.11b,1,80,37.73387,-83.66162
"Geezers Go Sport","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106127916/geezers-go-sport,3.1,-1,Sport,5.11b,1,80,37.73387,-83.66162
"On Beyond Zebra!","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106579826/on-beyond-zebra,2.6,-1,Sport,5.11b,1,80,37.73387,-83.66162
"Animal Husbandry","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111046822/animal-husbandry,2.9,-1,Sport,5.11b,1,80,37.73387,-83.66162
"Lynx Jinx","The Old Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106579832/lynx-jinx,2.9,-1,Sport,5.11c,1,50,37.73387,-83.66162
"Barrel Full of Monkeys","The New Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108941985/barrel-full-of-monkeys,2.5,-1,Sport,5.11a,1,80,37.73475,-83.66162
"The Peyote Pup","The New Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111050560/the-peyote-pup,1.6,-1,Sport,5.11b,1,60,37.73475,-83.66162
Hippopotomoose,"The New Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111008257/hippopotomoose,2.7,-1,Sport,5.11c,1,70,37.73475,-83.66162
BabaBooey,"The New Zoo > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111054034/bababooey,2.3,-1,Sport,5.11c,1,70,37.73475,-83.66162
"Botanical Gardens","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111219181/botanical-gardens,3.0,-1,Sport,5.10a,1,95,37.73488,-83.66201
"Here Comes the Beep Beep","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112798255/here-comes-the-beep-beep,3.1,-1,Sport,5.10b,1,70,37.73488,-83.66201
"Lone Coyote","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111785547/lone-coyote,1.6,-1,Sport,5.10b,1,75,37.73488,-83.66201
"Dirty Bird","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111219168/dirty-bird,2.8,-1,Sport,5.10b,1,55,37.73488,-83.66201
"Bumpin With Bulldog","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113332461/bumpin-with-bulldog,3.0,-1,Trad,5.10b,1,60,37.73488,-83.66201
"Romance Explosion","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112798104/romance-explosion,3.1,-1,Sport,5.11a,1,90,37.73488,-83.66201
"Snake Charmer","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112798114/snake-charmer,2.9,-1,Sport,5.11a,1,65,37.73488,-83.66201
"Crimpin' Ain't Easy","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112798141/crimpin-aint-easy,3.3,-1,Sport,5.11c,1,85,37.73488,-83.66201
"Action Potential","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112798234/action-potential,2.7,-1,Sport,5.11d,1,80,37.73488,-83.66201
"Goblins in My Mind","Bird Cage Sector > The Zoo > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112798288/goblins-in-my-mind,2.0,-1,Sport,5.11d,1,60,37.73488,-83.66201
"Insanity Ceiling","Tower Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114274915/insanity-ceiling,3.0,-1,Trad,5.11,1,45,37.82688,-83.5954
"The Quest","Middle Small Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105891504/the-quest,3.9,-1,Trad,"5.10c PG13",2,200,37.8236,-83.58889
"Arms M. Bargo","Symphony Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105917872/arms-m-bargo,1.0,-1,"Trad, Aid","5.10+ C1",1,60,37.8739,-83.66673
Boogered,"Symphony Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105917603/boogered,3.7,-1,Trad,5.11b,1,70,37.8739,-83.66673
"Palm Friction","Mt. Olive Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114524097/palm-friction,3.0,-1,Sport,5.10a,1,65,37.62897,-83.7696
"South Central","Mt. Olive Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106385159/south-central,2.0,-1,Sport,5.11a,1,50,37.62897,-83.7696
"South Side of the Sky","Mt. Olive Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106385146/south-side-of-the-sky,3.8,-1,Trad,5.11a,1,60,37.62897,-83.7696
"Jim's Dihedral","Indian Creek > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106962264/jims-dihedral,3.8,-1,Trad,5.10a,1,110,37.8939,-83.63681
Fibrulator,"Indian Creek > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106404831/fibrulator,3.3,-1,Trad,5.11b,1,80,37.8939,-83.63681
"Critical Crystal","Friction Slab > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111975891/critical-crystal,1.5,-1,TR,5.11,1,20,37.75867,-83.66979
"Decline of Western Civilization","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107878537/decline-of-western-civilization,2.4,-1,Sport,5.10a,1,50,37.6775,-83.73409
"Brambly Downslide","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107080668/brambly-downslide,2.8,-1,Sport,5.10a,1,75,37.6775,-83.73409
"Peer Review","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113237146/peer-review,1.3,-1,Sport,5.10b,1,35,37.6775,-83.73409
"Riptide Ride","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113870208/riptide-ride,3.5,-1,Trad,5.10c,1,55,37.6775,-83.73409
"Smoothie Nut","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107834516/smoothie-nut,3.2,-1,Trad,5.10c,1,60,37.6775,-83.73409
Fubar,"Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110295638/fubar,3.0,-1,Trad,5.10+,1,60,37.6775,-83.73409
"Super Pinch","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106588480/super-pinch,2.6,-1,Sport,5.10d,1,50,37.6775,-83.73409
"Green Horn","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106707062/green-horn,2.8,-1,Sport,5.11a,1,55,37.6775,-83.73409
"Buttsweat & Tears","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113903262/buttsweat-tears,3.0,-1,Sport,5.11a,1,65,37.6775,-83.73409
Rebar,"Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107080870/rebar,3.6,-1,Trad,5.11a,1,65,37.6775,-83.73409
"Mona Lisa Overdrive","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106925375/mona-lisa-overdrive,2.8,-1,Sport,5.11b,1,65,37.6775,-83.73409
"Chicken Boy","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106925383/chicken-boy,2.3,-1,Sport,5.11b,1,70,37.6775,-83.73409
"Amelia's Birthday","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112796861/amelias-birthday,2.0,-1,Sport,5.11b,1,50,37.6775,-83.73409
"No Fluff","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107055928/no-fluff,2.0,-1,Sport,5.11d,1,30,37.6775,-83.73409
"Red Shift","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112305987/red-shift,2.5,-1,Sport,5.11d,1,50,37.6775,-83.73409
"Buddha Hole","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106920312/buddha-hole,3.6,-1,Sport,5.11d,1,75,37.6775,-83.73409
"Ethics Police","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106920320/ethics-police,3.3,-1,Sport,5.11d,1,75,37.6775,-83.73409
"Highway Turtle","Solar Collector/Gold Coast > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106975171/highway-turtle,2.5,-1,Sport,5.11d,1,60,37.6775,-83.73409
"Lets get drunk and think about it","Chica Bonita Wall > Pendergrass-Murray Recreational Preserve (PMRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111818759/lets-get-drunk-and-think-about-it,1.3,-1,Trad,5.10a,1,60,37.65078,-83.72161
