Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Missing the Obvious","Willie's Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105869213/missing-the-obvious,2.5,-1,Trad,"5.8+ PG13",1,80,37.87355,-83.66425
"Lust At First Sight","Willie's Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870015/lust-at-first-sight,2.5,-1,Trad,5.9+,1,80,37.87355,-83.66425
"Face Up To That Crack","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105860667/face-up-to-that-crack,2.6,-1,"Trad, Sport",5.8,1,70,37.81449,-83.66388
"Mr. Bungle","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105860693/mr-bungle,2.4,-1,Sport,5.8,1,60,37.81449,-83.66388
"Brother Stair","Left Flank > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105866353/brother-stair,2.0,-1,Sport,5.9+,1,40,37.81449,-83.66388
"Blade Runner (closed)","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870212/blade-runner-closed,2.2,-1,Trad,5.7,1,60,37.8159,-83.66918
G.I.,"Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105885179/gi,3.3,-1,Trad,"5.7 PG13",2,130,37.8159,-83.66918
"Decay's Way","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870193/decays-way,2.3,-1,Trad,"5.7+ R",1,60,37.8159,-83.66918
Sunshine,"Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105891673/sunshine,2.4,-1,Sport,5.9,1,50,37.8159,-83.66918
Moonbeam,"Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105891677/moonbeam,2.3,-1,Sport,5.9,1,50,37.8159,-83.66918
"Mercy Miss Percy","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870271/mercy-miss-percy,1.5,-1,Sport,5.9,1,50,37.8159,-83.66918
"Things That Go Bump In the Night","Military Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870144/things-that-go-bump-in-the-night,0.7,-1,Trad,"5.9+ PG13",1,180,37.8159,-83.66918
Copperhead,"Jewel Pinnacle > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105869356/copperhead,1.9,-1,Trad,5.6,1,60,37.83208,-83.61244
"Diamond in the Crack","Jewel Pinnacle > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105854135/diamond-in-the-crack,3.8,-1,Trad,5.6,2,120,37.83208,-83.61244
"Duke's Day","Pinch Em Tight > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105865736/dukes-day,2.0,-1,Trad,5.6,2,150,37.8212,-83.6309
"Get Outta My Way","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108150461/get-outta-my-way,2.5,-1,Trad,"5.2 R",1,40,37.83768,-83.64701
"Bonzo's Revenge","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111084937/bonzos-revenge,1.5,-1,Trad,5.4,1,70,37.83768,-83.64701
"Fortress Grunges","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111084958/fortress-grunges,1.0,-1,Trad,5.4,1,70,37.83768,-83.64701
"American Wall","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105889548/american-wall,2.3,-1,Trad,"5.5 R",1,60,37.83768,-83.64701
"Calypso III","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105919570/calypso-iii,2.4,-1,Trad,5.5,1,60,37.83768,-83.64701
"Route 48","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106730087/route-48,2.1,-1,Trad,5.5,1,60,37.83768,-83.64701
"The Turret","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106730108/the-turret,1.8,-1,Trad,5.5,1,50,37.83768,-83.64701
"Oozing Couth","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116511923/oozing-couth,3.0,-1,Trad,5.5,1,30,37.83768,-83.64701
"American Crack","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105889552/american-crack,2.2,-1,Trad,5.6,1,60,37.83768,-83.64701
"Calypso II","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106129702/calypso-ii,2.3,-1,Trad,5.6,1,60,37.83768,-83.64701
"Bedtime for Bonzo","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105871977/bedtime-for-bonzo,3.3,-1,Trad,5.6,2,100,37.83768,-83.64701
"Calypso I","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106129927/calypso-i,2.7,-1,Trad,5.7,1,60,37.83768,-83.64701
"Party Time","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105870326/party-time,3.3,-1,Trad,5.7,2,110,37.83768,-83.64701
"Horny Bitch","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105886627/horny-bitch,2.3,-1,Trad,5.8-,1,140,37.83768,-83.64701
Snake,"Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105919554/snake,3.0,-1,Trad,5.8,1,60,37.83768,-83.64701
"Bombs Bursting","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105872466/bombs-bursting,2.7,-1,Trad,5.8,1,60,37.83768,-83.64701
"Blue Runner","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105970537/blue-runner,3.3,-1,Trad,"5.9 PG13",1,70,37.83768,-83.64701
"Calypso I (direct variation)","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116770742/calypso-i-direct-variation,3.0,-1,Trad,5.9,1,60,37.83768,-83.64701
"Scratch Your Face","Fortress Wall > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106045399/scratch-your-face,2.4,-1,Trad,5.9+,1,40,37.83768,-83.64701
Tomfoolery,"Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107276677/tomfoolery,1.5,-1,Trad,5.5,1,25,37.84495,-83.64369
"Le Petite Bazaar","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108255417/le-petite-bazaar,1.2,-1,Trad,5.5,1,25,37.84495,-83.64369
"The Gum Traverse","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109121041/the-gum-traverse,0.2,-1,Trad,5.6,2,150,37.84495,-83.64369
"St. Alfonso's","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105963178/st-alfonsos,2.6,-1,Trad,5.7,1,60,37.84495,-83.64369
Bobsledding,"Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107525875/bobsledding,2.2,-1,Trad,5.7,1,60,37.84495,-83.64369
"Trogdor's Crack (pending)","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113100082/trogdors-crack-pending,1.7,-1,Trad,5.8,1,60,37.84495,-83.64369
"Lord of the Flies","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106149032/lord-of-the-flies,2.0,-1,Sport,5.8,1,40,37.84495,-83.64369
"You Got Served","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108255429/you-got-served,1.3,-1,Trad,5.8,1,60,37.84495,-83.64369
"Attack of the Sand Shark","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106577327/attack-of-the-sand-shark,2.9,-1,Trad,5.9-,1,80,37.84495,-83.64369
"Creature Feature","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105889536/creature-feature,3.2,-1,"Trad, Sport",5.9,1,100,37.84495,-83.64369
"Pogue Ethics","Phantasia > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106149020/pogue-ethics,3.5,-1,Sport,5.9+,1,80,37.84495,-83.64369
Rockhouse,"Half Moon Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106723829/rockhouse,1.3,-1,Trad,"5.4 PG13",1,80,37.8199,-83.622
"Full Moon","Half Moon Rock > Red River Gorge > Kentucky",https://www.mountainproject.com/route/105872766/full-moon,2.8,-1,Trad,5.7,2,100,37.8199,-83.622
ED,"The Stadium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106065125/ed,2.0,-1,Trad,5.7,1,50,37.73169,-83.63221
Indecision,"The Stadium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107132444/indecision,2.8,-1,Trad,5.8,1,95,37.73169,-83.63221
"Environmental Imperialism","The Stadium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114369675/environmental-imperialism,2.0,-1,Trad,5.8,1,35,37.73169,-83.63221
"Walk the Line","The Stadium > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107132457/walk-the-line,2.7,-1,Trad,5.9,1,100,37.73169,-83.63221
"The P. Heist Rockway to Heaven","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106861600/the-p-heist-rockway-to-heaven,1.6,-1,Trad,5.6,1,60,37.72482,-83.62612
"Pine Needle Shuffle","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112222167/pine-needle-shuffle,0.3,-1,Trad,5.6,1,50,37.72482,-83.62612
CH4,"Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106130307/ch4,1.7,-1,Sport,5.7,1,30,37.72482,-83.62612
"The Offering","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106085047/the-offering,2.6,-1,Sport,5.7,1,45,37.72482,-83.62612
"Immodium AD","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106579384/immodium-ad,1.3,-1,Trad,5.7,1,30,37.72482,-83.62612
"Dirt In Eye","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112222138/dirt-in-eye,1.0,-1,Trad,5.7,1,60,37.72482,-83.62612
A-Beano,"Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106085035/a-beano,1.7,-1,Sport,5.8-,1,30,37.72482,-83.62612
"Sweet Jane","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106286280/sweet-jane,2.1,-1,Sport,5.8-,1,50,37.72482,-83.62612
"Bee's Business","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107116591/bees-business,2.4,-1,Sport,5.8,1,60,37.72482,-83.62612
"Ohio Climbing","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108524421/ohio-climbing,2.6,-1,Sport,5.8,1,50,37.72482,-83.62612
"Trundling Kentucky","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107537571/trundling-kentucky,2.1,-1,Sport,5.8,1,50,37.72482,-83.62612
"Put the Best Foot Forward","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106085039/put-the-best-foot-forward,2.5,-1,"Trad, Sport",5.8,1,55,37.72482,-83.62612
"Redeye Brew","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106432960/redeye-brew,1.7,-1,Sport,5.8,1,45,37.72482,-83.62612
"Tomthievery (aka The Sultan Returns)","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106600925/tomthievery-aka-the-sultan-returns,1.9,-1,Trad,5.8,1,40,37.72482,-83.62612
"Get on the Good Foot","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106130298/get-on-the-good-foot,2.1,-1,Trad,5.9-,1,60,37.72482,-83.62612
"Send Me on My Way","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106085043/send-me-on-my-way,3.1,-1,Sport,5.9-,1,75,37.72482,-83.62612
"Flutterby Blue","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106712455/flutterby-blue,2.3,-1,Sport,5.9,1,40,37.72482,-83.62612
"Stay Off the Radio Jeff!","Bruise Brothers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107596000/stay-off-the-radio-jeff,2.5,-1,Sport,5.9+,1,50,37.72482,-83.62612
Velveteen,"Sunnyside > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108175651/velveteen,2.4,-1,Trad,5.4,1,40,37.72324,-83.62607
"Jacob's Ladder","Sunnyside > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108688311/jacobs-ladder,1.9,-1,Sport,5.6,1,40,37.72324,-83.62607
"Baccaus Goes Climbing","Sunnyside > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106712489/baccaus-goes-climbing,1.8,-1,Trad,5.8,1,45,37.72324,-83.62607
"Kokopeli's Dream","Sunnyside > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106574064/kokopelis-dream,2.6,-1,Sport,5.9,1,50,37.72324,-83.62607
"Mini Me","Sunnyside > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111745502/mini-me,1.7,-1,Trad,5.9+,1,30,37.72324,-83.62607
"Paraplegic Power","Tectonic Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110252082/paraplegic-power,1.6,-1,Trad,5.7,1,60,37.7301,-83.6318
"Continental Drift","Tectonic Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108087253/continental-drift,2.3,-1,Trad,5.8-,1,80,37.7301,-83.6318
"Tall Cool One","Tectonic Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106189887/tall-cool-one,2.5,-1,Sport,5.9,1,60,37.7301,-83.6318
"Owgli Mowgli","Indy Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111316758/owgli-mowgli,1.0,-1,Trad,5.8-,1,40,37.7282,-83.6353
"Face Up to That Arete","Indy Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107807510/face-up-to-that-arete,1.6,-1,Sport,5.8,1,35,37.7282,-83.6353
"Dirty Old Men","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107360940/dirty-old-men,2.3,-1,Trad,5.8+,1,80,37.73135,-83.63397
"First Fall","The Sanctuary > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106128420/first-fall,3.1,-1,Trad,5.9,1,60,37.73135,-83.63397
"Crack 'n Up","Inner Sanctum > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861254/crack-n-up,1.5,-1,Trad,5.7,1,50,37.73203,-83.63337
Cybersex,"Inner Sanctum > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861284/cybersex,2.0,-1,Trad,5.7,1,65,37.73203,-83.63337
"Quaquaversal Crack","Inner Sanctum > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108687127/quaquaversal-crack,2.0,-1,Trad,5.8+,1,65,37.73203,-83.63337
"Netizen Hacktivist","Inner Sanctum > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106579695/netizen-hacktivist,2.5,-1,Sport,5.9+,1,60,37.73203,-83.63337
"Brain Stem","Johnny's Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106598508/brain-stem,1.1,-1,Trad,5.7,1,40,37.72961,-83.63208
"Climbing with Crowbars","Johnny's Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106598499/climbing-with-crowbars,1.3,-1,Trad,5.7+,1,50,37.72961,-83.63208
"Mental Affair","Johnny's Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861322/mental-affair,1.0,-1,Trad,5.8,1,45,37.72961,-83.63208
"Thanks Holly","Johnny's Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106272484/thanks-holly,2.0,-1,Sport,5.8,1,45,37.72961,-83.63208
"2 Chicken Butts","Johnny's Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106272501/2-chicken-butts,1.9,-1,Sport,5.9,1,45,37.72961,-83.63208
Tradmill,"Washboard Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106417258/tradmill,2.0,-1,Trad,5.7,1,40,37.72738,-83.62942
"Sierra's Travels","Washboard Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111712932/sierras-travels,1.5,-1,Trad,5.9,1,45,37.72738,-83.62942
"Call of the Wild","The Hideout > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107640216/call-of-the-wild,2.8,-1,Trad,5.7,1,80,37.73189,-83.63725
"Shock and Awe","The Hideout > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106789874/shock-and-awe,3.2,-1,Trad,5.7,1,95,37.73189,-83.63725
"International Route of Pancakes","The Hideout > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106580234/international-route-of-pancakes,1.5,-1,Sport,5.8,1,35,37.73189,-83.63725
"Born Again Christian","The Hideout > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112522371/born-again-christian,2.0,-1,Trad,5.8,1,50,37.73189,-83.63725
"Roof Crack","The Hideout > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861148/roof-crack,1.0,-1,Trad,5.8+,1,40,37.73189,-83.63725
"Old School","The Hideout > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111713375/old-school,3.0,-1,Trad,5.8+,1,60,37.73189,-83.63725
"Dance of the Druids","The Hideout > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107255588/dance-of-the-druids,2.3,-1,Sport,5.9,1,60,37.73189,-83.63725
"La Escalada","The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106580266/la-escalada,2.0,-1,Sport,5.6,1,70,37.73288,-83.63751
"Glory and Consequence","The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106580249/glory-and-consequence,2.3,-1,Sport,5.7+,1,50,37.73288,-83.63751
"Ledgends of Limonite","The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106580254/ledgends-of-limonite,2.0,-1,Sport,5.8,1,55,37.73288,-83.63751
"Weapons of Mass Deception","The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106915646/weapons-of-mass-deception,1.8,-1,Trad,5.9,1,85,37.73288,-83.63751
"Little T-Bone","The Great Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106915658/little-t-bone,2.8,-1,Trad,5.9,1,75,37.73288,-83.63751
"Lula Mae","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203308/lula-mae,2.0,-1,Trad,5.6,1,25,37.73135,-83.63968
Winona,"The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108387039/winona,1.6,-1,Trad,5.7,1,45,37.73135,-83.63968
"Oink! Oink!","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203285/oink-oink,2.5,-1,Trad,5.8,1,40,37.73135,-83.63968
"Abby Gabby Goo","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203314/abby-gabby-goo,1.4,-1,Sport,5.8,1,30,37.73135,-83.63968
"Hijacked Project","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106930963/hijacked-project,2.3,-1,Sport,5.9,1,47,37.73135,-83.63968
"One-Armed Bandit","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937674/one-armed-bandit,2.5,-1,Sport,5.9,1,80,37.73135,-83.63968
"Stealing Melinda","The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203301/stealing-melinda,2.1,-1,Sport,5.9,1,25,37.73135,-83.63968
Cindarella,"The Boneyard > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106937656/cindarella,2.0,-1,Sport,5.9+,1,80,37.73135,-83.63968
"Kate's 1st Trad Lead","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106792394/kates-1st-trad-lead,1.1,-1,Trad,5.1,1,20,37.7275,-83.6278
"Slither and Squeeze","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106792369/slither-and-squeeze,1.2,-1,Trad,5.2,1,20,37.7275,-83.6278
"Dragon's Tail","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107121323/dragons-tail,1.9,-1,Trad,5.3,1,60,37.7275,-83.6278
"Acrophobiacs Anonymous","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106792383/acrophobiacs-anonymous,1.5,-1,Sport,5.4,1,25,37.7275,-83.6278
"Sweet and Sour","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106817486/sweet-and-sour,1.9,-1,Trad,5.5,1,20,37.7275,-83.6278
"Yu Stin Ki Pu","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106793318/yu-stin-ki-pu,1.6,-1,Sport,5.6,1,20,37.7275,-83.6278
"Dragon's Mouth","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107640368/dragons-mouth,2.6,-1,Sport,5.7,1,40,37.7275,-83.6278
Slabalito,"Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106793304/slabalito,1.1,-1,Sport,5.7,1,20,37.7275,-83.6278
"Ai Bang Mai Fa Kin Ni","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106793328/ai-bang-mai-fa-kin-ni,1.9,-1,Sport,5.7,1,25,37.7275,-83.6278
"A Happy Ending","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111712962/a-happy-ending,1.0,-1,Sport,5.7,1,40,37.7275,-83.6278
"Short and Sweet","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106767080/short-and-sweet,1.9,-1,Trad,5.7,1,20,37.7275,-83.6278
Shawty,"Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106793348/shawty,1.5,-1,Sport,5.8,1,20,37.7275,-83.6278
Crescendo,"Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107121352/crescendo,2.3,-1,Sport,5.8+,1,40,37.7275,-83.6278
"Mercenary of the Mandarin Chicken","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106793339/mercenary-of-the-mandarin-chicken,1.9,-1,Sport,5.9,1,25,37.7275,-83.6278
"Low Exposure","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106792402/low-exposure,1.6,-1,Sport,5.9,1,25,37.7275,-83.6278
"Another One Fights the Rust","Practice Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111712953/another-one-fights-the-rust,1.5,-1,Trad,5.9+,1,35,37.7275,-83.6278
"Ear Drops","Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106799739/ear-drops,2.1,-1,Trad,"5.8+ PG13",1,85,37.73468,-83.63843
Dyn-O-Mite,"Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106773955/dyn-o-mite,2.7,-1,Sport,5.9-,1,85,37.73468,-83.63843
"Ear Ache","Great Arch, The > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113861126/ear-ache,3.0,-1,Trad,5.9,1,50,37.73468,-83.63843
"Go West","Slab City > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106817493/go-west,2.6,-1,Trad,5.7,1,70,37.734,-83.64101
Quicksilver,"The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111596341/quicksilver,2.5,-1,Trad,5.8,1,70,37.73348,-83.63984
"Chicken Little Loves Abubu","The Arsenal > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107203006/chicken-little-loves-abubu,1.0,-1,Trad,5.9-,1,50,37.73348,-83.63984
"Mossy Mayhem","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114369592/mossy-mayhem,0.0,-1,Trad,"5.1 PG13",1,30,37.7351,-83.6371
"Trekker of the Treacherous","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114369607/trekker-of-the-treacherous,0.0,-1,Trad,5.4,1,40,37.7351,-83.6371
"Where's My Chisel","Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107855115/wheres-my-chisel,0.4,-1,Sport,5.9,1,35,37.7351,-83.6371
Backstabber,"Sunbeam Buttress > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107855134/backstabber,2.0,-1,Sport,5.9,1,40,37.7351,-83.6371
"The Giver","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113131538/the-giver,0.0,-1,Trad,5.6,1,45,37.73034,-83.64058
"A Prayer for Owen Meany","Bibliothek > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/109914935/a-prayer-for-owen-meany,1.0,-1,Trad,5.6,1,30,37.73034,-83.64058
"Unhappy Feet","Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107699042/unhappy-feet,1.5,-1,Trad,5.5,1,20,37.72435,-83.63078
Basilisk,"Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106973554/basilisk,1.3,-1,Sport,5.7,1,25,37.72435,-83.63078
Coprolite,"Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106973561/coprolite,1.1,-1,Sport,5.8-,1,25,37.72435,-83.63078
"Prehistoric Extermination","Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106968591/prehistoric-extermination,3.0,-1,Sport,5.8,1,50,37.72435,-83.63078
Ryanosaurus,"Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106968604/ryanosaurus,2.9,-1,Sport,5.9,1,50,37.72435,-83.63078
Neanderfall,"Land Before Time Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106968665/neanderfall,2.0,-1,Sport,5.9,1,50,37.72435,-83.63078
Harvey,"Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107124339/harvey,2.1,-1,Sport,5.7,2,80,37.73064,-83.63911
"Rikki Tikki Tavi","Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107124313/rikki-tikki-tavi,2.0,-1,Sport,5.8,1,5,37.73064,-83.63911
"Panda Bear","Animal Crackers Wall > Muir Valley > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107124319/panda-bear,1.8,-1,Sport,5.8,1,45,37.73064,-83.63911
