Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Crime Time","(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106756611/crime-time,2.0,-1,Sport,5.12d,1,80,37.64631,-83.71195
"Leave it to Beavis","(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106585384/leave-it-to-beavis,3.3,-1,Sport,5.12d,1,80,37.64631,-83.71195
Harvest,"(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106417458/harvest,3.5,-1,Sport,5.12d,1,85,37.64631,-83.71195
"Flux Capacitor","(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106417464/flux-capacitor,3.0,-1,Sport,5.12d,1,95,37.64631,-83.71195
"Tuna Town","(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106393414/tuna-town,3.9,-1,Sport,5.12d,1,80,37.64631,-83.71195
"Team Wilson","(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106916504/team-wilson,3.9,-1,Sport,5.12d,1,85,37.64631,-83.71195
"The High Hard One (aka Subman)","(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106736608/the-high-hard-one-aka-subman,2.7,-1,Sport,5.12d,1,85,37.64631,-83.71195
Convicted,"(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106598931/convicted,3.9,-1,Sport,5.13a,1,75,37.64631,-83.71195
Hoofmaker,"(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106417447/hoofmaker,4.0,-1,Sport,5.13a,1,80,37.64631,-83.71195
"Skin Boat","(5) Undertow Wall > The Motherlode > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106579687/skin-boat,3.8,-1,Sport,5.13a,1,80,37.64631,-83.71195
"Swedish Fish","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108043545/swedish-fish,3.9,-1,Sport,5.12a,1,110,37.64919,-83.71343
Icebreaker,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108128595/icebreaker,3.2,-1,Sport,5.12a,1,80,37.64919,-83.71343
"Shootin' Hot Hugs","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114251864/shootin-hot-hugs,2.8,-1,Sport,5.12a,1,70,37.64919,-83.71343
"Mike Teavee","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108749249/mike-teavee,2.0,-1,Sport,5.12a,1,70,37.64919,-83.71343
Naked,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108341704/naked,3.1,-1,Sport,5.12a,1,50,37.64919,-83.71343
"Butane Junky","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110239204/butane-junky,3.0,-1,Sport,5.12a,1,70,37.64919,-83.71343
"J Rat's Back","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106453221/j-rats-back,3.3,-1,Sport,5.12a,1,70,37.64919,-83.71343
"Ball Nuts and Brassies (Aka Broken Ankles)","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108640441/ball-nuts-and-brassies-aka-broken-ankles,2.0,-1,Trad,"5.12- PG13",1,70,37.64919,-83.71343
Gilgamesh,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108126174/gilgamesh,3.5,-1,Sport,5.12b,1,60,37.64919,-83.71343
"Bleak December","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107401205/bleak-december,3.3,-1,Sport,5.12b,1,65,37.64919,-83.71343
"The Dainty Butterfly","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111312129/the-dainty-butterfly,3.0,-1,Sport,5.12c,1,55,37.64919,-83.71343
Gobstopper,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107667776/gobstopper,3.4,-1,Sport,5.12c,1,90,37.64919,-83.71343
Fatman,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110325706/fatman,3.2,-1,Sport,5.12c,1,60,37.64919,-83.71343
Malice,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/106968288/malice,3.7,-1,Sport,5.12c,1,60,37.64919,-83.71343
"Death by Chocolate","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/112337789/death-by-chocolate,4.0,-1,Sport,5.13a,1,120,37.64919,-83.71343
"Gene Wilder","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108430483/gene-wilder,3.7,-1,Sport,5.13a,1,75,37.64919,-83.71343
Fatface,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114115512/fatface,2.7,-1,Sport,5.13a,1,45,37.64919,-83.71343
Charlie,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108415831/charlie,4.0,-1,Trad,5.13b,1,70,37.64919,-83.71343
Molten,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108055657/molten,3.0,-1,Sport,5.13b,1,85,37.64919,-83.71343
"Cat's Demise","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/107759737/cats-demise,3.8,-1,Sport,5.13b,1,70,37.64919,-83.71343
"Divine Punishment","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114264039/divine-punishment,4.0,-1,Sport,5.13b,1,90,37.64919,-83.71343
"Silky Smooth","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/114263947/silky-smooth,4.0,-1,Sport,5.13c,1,75,37.64919,-83.71343
"Eternal Fire","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113883811/eternal-fire,4.0,-1,Sport,5.13c,1,,37.64919,-83.71343
Buttercup,"Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108412856/buttercup,3.7,-1,Sport,5.13c,1,80,37.64919,-83.71343
"Pure Imagination","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108366830/pure-imagination,4.0,-1,Sport,5.14c,1,80,37.64919,-83.71343
"Golden Ticket","Chocolate Factory > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/108521478/golden-ticket,3.5,-1,Sport,5.14+,1,85,37.64919,-83.71343
"72 Hour Energy","The Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/110261773/72-hour-energy,3.1,-1,Sport,5.12a,1,70,37.64584,-83.71181
"Barren Gold","The Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116498016/barren-gold,3.0,-1,Sport,5.12a,1,60,37.64584,-83.71181
Routeburglar,"The Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/111281142/routeburglar,3.3,-1,Sport,5.12a,1,75,37.64584,-83.71181
"In Red We Trust","The Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/113740571/in-red-we-trust,3.0,-1,Sport,5.12b,1,40,37.64584,-83.71181
"Rules of Engagement","The Bear's Den > Bald Rock Recreational Preserve (BRRP) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116070292/rules-of-engagement,4.0,-1,Sport,5.13a,1,95,37.64584,-83.71181
Sky,"Pumpkin Patch > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116382271/sky,3.0,-1,Sport,5.12a,1,55,37.65852,-83.79409
"Candy Apple Red","Pumpkin Patch > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116386256/candy-apple-red,3.0,-1,Sport,5.12a,1,50,37.65852,-83.79409
Shakerbox,"Pumpkin Patch > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116382159/shakerbox,3.0,-1,Sport,5.12b,1,50,37.65852,-83.79409
"Wreck it Ralph","Pumpkin Patch > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116382453/wreck-it-ralph,2.0,-1,Sport,5.12,1,45,37.65852,-83.79409
"Blood Brothers","Pumpkin Patch > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116382184/blood-brothers,2.0,-1,Sport,5.12b/c,1,50,37.65852,-83.79409
"Blood still blue","Apollo Wall > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116492339/blood-still-blue,3.0,-1,Sport,5.12a/b,1,50,37.66077,-83.79047
"A New Low","Apollo Wall > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116491944/a-new-low,3.0,-1,Sport,5.12b/c,1,50,37.66077,-83.79047
"Split Wrist","BackStreet > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116529898/split-wrist,2.0,-1,Sport,5.12a/b,1,40,37.65522,-83.78679
"A Fine Line","The Port > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116550939/a-fine-line,3.0,-1,Sport,5.12a,1,45,37.65622,-83.79092
OnColove,"The Port > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116561127/oncolove,3.0,-1,Sport,5.12a,1,50,37.65622,-83.79092
"Anchored Up","The Port > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116550804/anchored-up,2.0,-1,Sport,5.12b,1,35,37.65622,-83.79092
"Full Mast","The Port > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116550751/full-mast,2.0,-1,Sport,5.12c/d,1,35,37.65622,-83.79092
"Doves Cry","Hades > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116579085/doves-cry,2.0,-1,Sport,5.12a,1,35,37.65787,-83.79038
Hero,"Hades > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116578772/hero,2.0,-1,Sport,5.12-,1,35,37.65787,-83.79038
Bewitched,"Hades > Cathedral Domain Climbing Area (CDCA) > Red River Gorge > Kentucky",https://www.mountainproject.com/route/116579071/bewitched,2.0,-1,Sport,5.12b,1,35,37.65787,-83.79038
